category,filename,duration_sec,sample_rate,spectrogram_exists
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_174401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_180601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_180601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_180601_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_182801_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_182801_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_182801_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_204001_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_204001_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_204001_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_210201_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_210201_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_210201_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_212401_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_212401_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_212401_3.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_214601_1.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_214601_2.wav,60.0,96000,True
4 Continuous activity & tone 3.15kHz_ SPL BAJO,SM301602__0__20161005_214601_3.wav,60.0,96000,True
5 Blasts,SM301165__0__20161001_161201_1.wav,60.0,96000,True
5 Blasts,SM301165__0__20161001_161201_2.wav,60.0,96000,True
5 Blasts,SM301165__0__20161001_161201_3.wav,60.0,96000,True
5 Blasts,SM301165__0__20161001_163401_1.wav,60.0,96000,True
5 Blasts,SM301165__0__20161001_163401_2.wav,60.0,96000,True
5 Blasts,SM301165__0__20161001_163401_3.wav,60.0,96000,True
5 Blasts,SM301165__0__20161002_092601_1.wav,60.0,96000,True
5 Blasts,SM301165__0__20161002_092601_2.wav,60.0,96000,True
5 Blasts,SM301165__0__20161002_092601_3.wav,60.0,96000,True
5 Blasts,SM301165__0__20161002_111601_2.wav,60.0,96000,True
5 Blasts,SM301165__0__20161002_111601_3.wav,60.0,96000,True
5 Blasts,SM301165__0__20161002_145601_1.wav,60.0,96000,True
5 Blasts,SM301165__0__20161002_145601_2.wav,60.0,96000,True
5 Blasts,SM301165__0__20161002_145601_3.wav,60.0,96000,True
5 Blasts,SM301165__0__20161003_112801_1.wav,60.0,96000,True
5 Blasts,SM301165__0__20161003_112801_2.wav,60.0,96000,True
5 Blasts,SM301165__0__20161003_112801_3.wav,60.0,96000,True
5 Blasts,SM301165__0__20161003_115001_1.wav,60.0,96000,True
5 Blasts,SM301165__0__20161003_115001_2.wav,60.0,96000,True
5 Blasts,SM301165__0__20161003_115001_3.wav,60.0,96000,True
5 Blasts,SM301165__0__20161003_121201_2.wav,60.0,96000,True
5 Blasts,SM301165__0__20161003_121201_3.wav,60.0,96000,True
5 Blasts,SM301165__0__20161005_115201_1.wav,60.0,96000,True
5 Blasts,SM301602__0__20161001_161201_2.wav,60.0,96000,True
5 Blasts,SM301602__0__20161001_161201_3.wav,60.0,96000,True
5 Blasts,SM301602__0__20161001_163401_1.wav,60.0,96000,True
5 Blasts,SM301602__0__20161001_163401_2.wav,60.0,96000,True
5 Blasts,SM301602__0__20161001_163401_3.wav,60.0,96000,True
5 Blasts,SM301602__0__20161002_092601_1.wav,60.0,96000,True
5 Blasts,SM301602__0__20161002_092601_2.wav,60.0,96000,True
5 Blasts,SM301602__0__20161002_092601_3.wav,60.0,96000,True
5 Blasts,SM301602__0__20161002_111601_3.wav,60.0,96000,True
5 Blasts,SM301602__0__20161002_145601_1.wav,60.0,96000,True
5 Blasts,SM301602__0__20161002_145601_2.wav,60.0,96000,True
5 Blasts,SM301602__0__20161002_145601_3.wav,60.0,96000,True
5 Blasts,SM301602__0__20161003_112801_1.wav,60.0,96000,True
5 Blasts,SM301602__0__20161003_112801_2.wav,60.0,96000,True
5 Blasts,SM301602__0__20161003_112801_3.wav,60.0,96000,True
5 Blasts,SM301602__0__20161003_115001_1.wav,60.0,96000,True
5 Blasts,SM301602__0__20161003_115001_2.wav,60.0,96000,True
5 Blasts,SM301602__0__20161003_115001_3.wav,60.0,96000,True
5 Blasts,SM301602__0__20161003_121201_1.wav,60.0,96000,True
5 Blasts,SM301602__0__20161003_121201_2.wav,60.0,96000,True
5 Blasts,SM301602__0__20161003_121201_3.wav,60.0,96000,True
5 Blasts,SM301602__0__20161005_115201_1.wav,60.0,96000,True
5 Blasts,SM301602__0__20161005_115201_2.wav,60.0,96000,True
5 Blasts,SM301602__0__20161005_115201_3.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161001_161401_1.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161001_161401_2.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161001_161401_3.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161001_163601_1.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161001_163601_2.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161001_163601_3.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161002_111801_1.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161002_111801_2.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161002_111801_3.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161002_145801_1.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161002_145801_2.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161002_145801_3.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_113001_1.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_113001_2.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_113001_3.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_115201_1.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_115201_2.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_115201_3.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_121401_1.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_121401_2.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_123601_2.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161003_123601_3.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161005_100401_2.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161005_100401_3.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161005_115401_1.wav,60.0,96000,True
5 Blasts,SM681216-0-_20161005_115401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_070201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_070201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_070201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_072401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_072401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_072401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_083001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_083001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_083001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_093601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_093601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_093601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_095801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_095801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_095801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_102001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_102001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_102001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_112601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_112601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_112601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_114801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_114801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_114801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_121001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_121001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_121001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_123201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_123201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_123201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_125401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_125401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_125401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_131601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_131601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_131601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_133801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_133801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_133801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_180201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_180201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_180201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_182401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_182401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_182401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_184601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_184601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_184601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_190801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_190801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_190801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_193001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_193001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_193001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_195201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_195201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_195201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_201401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_201401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_201401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_203601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_203601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_203601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_205801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_205801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_205801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_212001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_212001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_212001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_214201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_214201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_214201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_220401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_220401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_220401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_222601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_222601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_222601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_224801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_224801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_224801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_235401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_235401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161001_235401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_003801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_003801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_003801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_010001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_010001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_010001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_012201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_012201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_012201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_014401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_014401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_014401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_020601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_020601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_020601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_022801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_022801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_022801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_025001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_025001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_025001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_031201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_031201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_031201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_033401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_033401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_033401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_035601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_035601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_035601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_065201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_065201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_065201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_073601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_073601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_073601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_075801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_075801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_075801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_103201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_103201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_103201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_111601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_113801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_113801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_113801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_120001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_120001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_120001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_122201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_122201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_122201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_124401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_124401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_124401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_130601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_130601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_130601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_132801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_132801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_132801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_141201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_141201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_141201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_175201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_175201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_175201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_181401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_181401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_181401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_183601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_183601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_183601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_185801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_185801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_185801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_192001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_192001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_192001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_194201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_194201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_194201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_200401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_200401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_200401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_204801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_204801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_211001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_211001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_211001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_213201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_213201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_215401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_221601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_221601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_221601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_223801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_223801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_223801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_230001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_230001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_230001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_232201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_232201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_232201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_234401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_234401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161002_234401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_000601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_000601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_000601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_002801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_002801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_002801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_005001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_005001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_005001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_011201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_011201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_011201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_013401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_013401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_013401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_030201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_030201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_030201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_032401_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_032401_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_032401_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_034601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_034601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_034601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_040801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_040801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_040801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_043001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_043001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_043001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_045201_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_045201_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_045201_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_053601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_053601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_053601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_055801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_055801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_055801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_062001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_062001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_062001_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_091601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_091601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_091601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_093801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_093801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_093801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_125601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_125601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_125601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_150801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_150801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161003_150801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_092801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_092801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_092801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_181601_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_181601_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_181601_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_221801_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_221801_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_221801_3.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_224001_1.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_224001_2.wav,60.0,96000,True
6 Machinery continuous activity,SM301165__0__20161004_224001_3.wav,60.0,96000,True
